image,caption,depression
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/227408081_860096774610648_6881258699114201114_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jfbmqbyzJ4gAX_mEe4S&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=0119ed9c4c60004155d18d499d7cf942&oe=610B701F&_nc_sid=4f375e,"I hope you ladies in NHA use the weekend to get caught up. Because WEDNESDAY?! This is the class you've been waiting on! I want to revisit those lists now that we've gone through heart transformation, core3, rewiring the brain, and examining your power and assets as a woman. Now we get to use that power for you to get what you want in a man and relationship. It gets lighter from here. Temporarily 😂😂......#firstdate #datingwithapurpose #courtship #reallove #savedandsingle #teamsingle #thewait #christiansingles #howtogetaman #relationshipgoals #datingtoday #lovegoals #datingsucks #singlegirlproblems #waitingforlove #levelup #singlelifeproblems #datingtips #singlewomenproblems #godlydating #godlyrelationships #datingproblems #godlywomen #newlovestrategist #datingexpert #onlinedating #baddate #lonely",1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/227368144_1094555597620071_3420499011822154472_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=_kTcVbU4Rq0AX9Ol4EK&edm=AP_V10EBAAAA&ccb=7-4&oh=b989a9e6a272a02960df70430658d9b8&oe=610B6564&_nc_sid=4f375e,Descenso.#minimal_phototrip #archilovers #architexture #archimasters #beautifulbuildings #photography #ww_architecture #lookingup_architecture #light #total_arquitectura #architektur #structure_bestshots #lonely #picoftheday #urbanromantix #designer #architectureporn #loves_united_southamerica #architecture_hunter #building #chilegram #archimasters #wowbuildings #mood#instachile,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/229486072_214025787304398_6242133475404726173_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=mBvZjrsQrzwAX_zsne1&edm=AP_V10EBAAAA&ccb=7-4&oh=b3d9a33c3654b017cb95ec5a45333212&oe=610B6961&_nc_sid=4f375e,“…urge compañía”. But no; we gotta learn to be alone too. And I’m at peace with that....#cdmx #lonely #peaceofmind #selflove,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/226865767_818706812343796_4980956626936119562_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Q4ZelzhE0cIAX-v7L0Q&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=b4c79076f298884ddbe20228f6533aa2&oe=610B2F5F&_nc_sid=4f375e,Hello I am a gifted certified psychic with natural born abilities  wanna know how that person really feels if you’re on the right path where is your life had it I specialize but not limited to I can help you love relationships finance career goals broken relationships removing blockages negativity chakra balancing aura cleansing mobile cleansing and so much more please feel free to DM me you can you a call or text me at 1-407-676-9825 #lovereading  #psychicreading #happy #depression #help  #Love&relationship #makeup  #psychicmedium #phonereading  #youtube  #tarotcards  #psychicadvice  #counseling  #closingday  #spiritual #twinflame #flam  #Health #chakras #Aura #Spellcasting #candlemagick #badluck  #evileye  #Valentine #Jeudi #guidance #Mind #Bestfriend #lonely,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/228414816_809428406385285_6699877404095193067_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=DnkVt72e3N0AX8xoHln&edm=AP_V10EBAAAA&ccb=7-4&oh=96e22fdf3bfdb487cf03b0f5028a457b&oe=610BC51A&_nc_sid=4f375e,No One Knows This Guy #lonerlife #lonely #lonelyplanet,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/228280339_360972585751126_5510662712718455671_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ItfMJyHolEYAX-oNuvn&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=8c6ea73d9b9ddb9ea77f88e3d00c9f3d&oe=610AC867&_nc_sid=4f375e,#snapchatfilter #latino #italian #australian #likesforlike #likeforlikes #follow4followback  #lonely #america #lovequotes #tiktokvideo #musically #braziliangirl #likeforfollow #like4likes #model l #ｓｎａｐｃｈａｔ #teengirl#bikini#fuck#doggystyles#frenchgirl #tiktokgirls#fuckboy #snapchat #ｓｎａｐｃｈａｔ #daddysgirl #daddysgirl😘 #daddyrp🌸 #snapchatfilters👻 #snapchatcodes,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/fr/e15/s1080x1080/226265452_1783618375360192_3563421822822533001_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=7ZaMbmIQu_YAX_qw-6B&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=56e2d921bf66bcf09d1c5ffca1516e83&oe=610A6E3B&_nc_sid=4f375e,Why am I so beautiful but lonely? Probably nobody deserves me. #lookingforboyfriend #alone #lonely,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/229625084_196253285814009_2793422733067506630_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=OHb57xjNqs0AX9wYcxh&edm=AP_V10EBAAAA&ccb=7-4&oh=d1df7f99c99f96cc9a35f048376a1526&oe=610C17AC&_nc_sid=4f375e,"Every word of yours, every lie of yours, every action of yours now means nothing to me anymore. It meant to me until you disappointed me, and now it’s too late...#quoute #quotes #childhood #children #childhoodmemories #love #language #treelanguage #people #understand #realty #lonely  #sucks #word #love #disappointed #move #anymore #lies #lie #you #me #citati #laži #rijeci #razocarenje #end #edits #edit #edit_perfection #astarofremember",1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/226882584_537009370830261_2496453840556465942_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_DUkBEcrLcYAX9t2D6H&edm=AP_V10EBAAAA&ccb=7-4&oh=ab447dabb15c18ea61e9fd9502cb5e0d&oe=610C401D&_nc_sid=4f375e,🐋одинокие дни летят словно минуты🐋🐳окутаны нитью твои сонные губы🐳#amore #makemefeel #lonely #loveislove #романтика #밤 #낮 #사랑해 #teamo #meencanta #notevayas #micielo #miamor #foryou #missyou #ily #keepgoing #missuniverse,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/226865706_222328156435474_8270587597452415398_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=K6BSNwotQTUAX_288tN&edm=AP_V10EBAAAA&ccb=7-4&oh=e992bc0db2aa1dcf98d9e963bd4c49f1&oe=610C284C&_nc_sid=4f375e,#snapchatfilter #latino #italian #australian #likesforlike #likeforlikes #follow4followback  #lonely #america #lovequotes #tiktokvideo #musically #braziliangirl #likeforfollow #like4likes #model l #ｓｎａｐｃｈａｔ #teengirl#bikini#fuck#doggystyles#frenchgirl #tiktokgirls#fuckboy #snapchat #ｓｎａｐｃｈａｔ #daddysgirl #daddysgirl😘 #daddyrp🌸 #snapchatfilters👻 #snapchatcodes,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/226397120_227933315867249_7329604786676761405_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=W7_T8jkHGkAAX-xJjm4&edm=AP_V10EBAAAA&ccb=7-4&oh=833d8294ac710851b105ab2c063bc1c1&oe=610B931E&_nc_sid=4f375e,#alone #lonely,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/227386575_281900587067762_80173103957451336_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=IlWaTCe1vnEAX8RQinX&edm=AP_V10EBAAAA&ccb=7-4&oh=a4e2f7f4e57a4fcd73a63cb1198c36d1&oe=610B1B48&_nc_sid=4f375e,#suicide #depression #mentalhealth #anxiety #sad #suicideprevention #love #mentalhealthawareness #depressed #mentalillness #suicidal #death #help #sadness #alone #life #broken #ptsd #pain #quotes #bipolar #mentalhealthmatters #lonely #recovery #memes #selfharm #sadedits #dark #hope #bhfyp,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/227971504_134889895456013_6158582089130981164_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=bmgMu_3xCe8AX_nj4xK&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=6fb51d647dd778d9f30d8ee98425a919&oe=610B2C3F&_nc_sid=4f375e,#snapchatfilter #latino #italian #australian #likesforlike #likeforlikes #follow4followback  #lonely #america #lovequotes #tiktokvideo #musically #braziliangirl #likeforfollow #like4likes #model l #ｓｎａｐｃｈａｔ #teengirl#bikini#fuck#doggystyles#frenchgirl #tiktokgirls#fuckboy #snapchat #ｓｎａｐｃｈａｔ #daddysgirl #daddysgirl😘 #daddyrp🌸 #snapchatfilters👻 #snapchatcodes,1
https://scontent-hou1-1.cdninstagram.com/v/t51.2885-15/e35/225635728_850221775865577_3994684365150179311_n.jpg?_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=Svow5sVYdfoAX-b7sPz&edm=AP_V10EBAAAA&ccb=7-4&oh=22bf5c6176c44742a443d208f6c895c8&oe=610C519C&_nc_sid=4f375e,𝒔𝒉𝒆 𝒅𝒊𝒅𝒏'𝒕 𝒍𝒊𝒔𝒕𝒆𝒏 #asethetic #aestheticvideo #aestheticquote #ａｅｓｔｈｅｔｉｃ #asthetic #aestheticpost #aestheticstyle #asthetics #aestheticaccount #aestheticedits#grunge #gothic #love #mystery #wearebulletpeoof #sunsetlovers #dark #ipurpleyou #skyinpurple #sunset #aestheticfeed #sky #explorepage #nature #follow #like #explore #sad #lonely #fashion,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226588126_340516097711165_4840590979972852394_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=105&_nc_ohc=YI8z3TWDj2MAX8I_iEb&edm=AP_V10EBAAAA&ccb=7-4&oh=c75d5e88b22a14b93dace7abda111bae&oe=610B4856&_nc_sid=4f375e,"#PrayForTurkey #TürkiyeYanıyor WE NEED #HELPHelicopters, drones, planes and thousands of firemen are currently trying to control fires in 10 different locations in southern Turkey. So far, three people have died, hundreds of animals have perished and several settlements are being evacuated.*Big fires break out in Turkey! Houses, villages and farms are burning. Our country's vehicles are not enough, can you please spread the tags so that we can make our voices heard?*Turkey is not burning, Turkey is being burned! It is not necessary to have a high intelligence to understand that it is an arson.The fire still continues at more than 47 points in 7 different cities and and nothing done so far is enough. Please",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/228863490_417393982930843_3000057137946790704_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=107&_nc_ohc=pVwvykrSHIMAX9ccTyC&edm=AP_V10EBAAAA&ccb=7-4&oh=def95cc29ce31b0974e0be262b1a26f5&oe=610B91C1&_nc_sid=4f375e,"WE NEED #HELPHelicopters, drones, planes and thousands of firemen are currently trying to control fires in 10 different locations in southern Turkey. So far, three people have died, hundreds of animals have perished and several settlements are being evacuated.#turkiyeyaniyor@livieshq @oliviarodrigo",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226145779_1244579259318513_4325093405999479217_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=n-brCjEnewUAX8TwywL&edm=AP_V10EBAAAA&ccb=7-4&oh=e1c37500becff37a6daf8053daf4df19&oe=610AC966&_nc_sid=4f375e,"TURKEY IS BURNING WE NEED #HELP60 wildfires have erupted across 17 provinces on the Mediterranean and Aegan coastline this week. Animals are dying. Villages, farms, houses are burning. Many animals and acres of land have been damaged, 3 people died and in some places the fire is still not under control. There is not enough equipment to contain the fire here. Help us share the word and bring awareness.💔",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/228978175_1721351058064991_6759224674762736536_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=pA9q56EAXXkAX-7FQnX&edm=AP_V10EBAAAA&ccb=7-4&oh=3803820014b68dff41f15d677f579617&oe=610B9DD0&_nc_sid=4f375e,The AUDACITY @nonequitypartner ....#Coordinatorconfessions #marketingassistant #prcoordinator #coordinatorlife #work #wfh #women #workingwomen #assistant #anxiety #anxious #overworked #underpaid #boss #stress #workmemes #help #friday #fridayvibes #fridaymood #fridaynight #questions #answer #shaking #wtf,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/227277582_524478802113594_4084023951572499915_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=3QHXJwx_7dkAX_qy1aN&edm=AP_V10EBAAAA&ccb=7-4&oh=b3e483625bdc5c7453b780457d2d5890&oe=610C4C92&_nc_sid=4f375e,Drop an AMEN if this is you 👊,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/226629131_513662666358981_9023286972030035173_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=109&_nc_ohc=_rT5D6YxIDoAX_bd1fI&edm=AP_V10EBAAAA&ccb=7-4&oh=dc8ab18656ca2b8ce03021c7b8fa01ef&oe=610C3145&_nc_sid=4f375e,"WE NEED #HELPHelicopters, drones, planes and thousands of firemen are currently trying to control fires in 47 different locations in southern Turkey. So far, three people have died, hundreds of animals have perished and several settlements are being evacuated.#turkiyeyaniyor #prayforturkey🇹🇷",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/225731616_361719082123844_7825568694874429399_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=1&_nc_ohc=NxtpBpaN73oAX-i-QhP&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=1f762256283eebba9ac2bdb96f2e4791&oe=610A668E&_nc_sid=4f375e,"Schwere Waldbrände in der Türkei 🔥🚨🇹🇷 In Manavgat in der türkischen Provinz von Antalya sind leider schwere Waldbrände entfacht.Dutzende Menschen sind verletzt und es wird von ca. 3 Toten ausgegangen.Am Boden und aus der Luft wird versucht das Feuer in den Griff zu bekommen.Die Situation ist dramatisch und auch an anderen Orten des Landes sind Brände ausgebrochen.Viele Häuser/Gebäude sind bereits abgebrannt und viele Bezirke evakuiert.Eine schwarze Schicht mit Ruß und Asche bedeckt die Böden, abgesehen von dem schwarzen Rauch. Wir sind sehr bestürzt und möchten auch hier aktiv werden und eine Nothilfe durchführen. Liebe Spender/in bitte unterstützt uns auch hierbei und lasst uns gemeinsam den vielen Brandopfern eine Hand reichen 💚🤝💚. ""und vergesset nicht,  einander Güte zu erweisen"" Quran 2:237https://help-dunya.com/spenden/nothilfe-spenden/tuerkei/__________________Spendenkonto🚨:   Sparkasse Bremen Help Dunya e.V. IBAN: DE46 2905 0101 0082 3165 14 BIC: SBREDE22XXXVerwendungszweck: Nothilfe - TR (Banküberweisungen werden bevorzugt.)____Paypal: help@help-dunya.com   Bei Pay Pal bitte ""Geld an Familie und Freunde senden"" auswählen, um die Gebühren zu sparen.____Instagram/Facebook/YouTube: Help Dunya Telegram: http://t.me/helpdunyaev____www.help-dunya.com ____Gemeinsam können wir vieles bewirken!Du kannst auch ganz einfach helfen, indem Du unsere Beiträge teilst und von uns erzählst.",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/225229413_184999463545800_8953772131730711667_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=100&_nc_ohc=LL71mK3_Fo0AX8h0t-1&edm=AP_V10EBAAAA&ccb=7-4&oh=41ec04662d0122b808e6fb0c3d87fb5f&oe=610BF918&_nc_sid=4f375e,Have you considered tiny homes?....#Coordinatorconfessions #marketingassistant #prcoordinator #coordinatorlife #work #wfh #women #workingwomen #assistant #anxiety #anxious #overworked #underpaid #boss #stress #workmemes #help #friday #tgif #instadaily #fridayvibes #fridaymood #fridaynight #house #home #apartment #tinyhome #move #moving #forsale,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226819667_1177206492705407_3247801271022047349_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=111&_nc_ohc=I7Xel5ZEZR4AX97llPC&edm=AP_V10EBAAAA&ccb=7-4&oh=cf45da2d0f6e59acdc35b833578b9ab6&oe=610BF37E&_nc_sid=4f375e,Missão Gungo - Abraçamos a causa em Novembro de 2020.📍Sumbe - Comuna do Gungo#clube#clubetlcangola #landcruiser #help #god#toyota,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/229033308_807093169991764_8497675506023104978_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=eA_TTNeztx0AX-QI3vQ&edm=AP_V10EBAAAA&ccb=7-4&oh=37fd2d68b2e2d97b2a7508414dea5b88&oe=610AD3DF&_nc_sid=4f375e,Reifenpanne…kein Problem…reifenservicemax hilft schnell und mit Kompetenz …#tesla #teslamodels #teslamotors #elektro #reifenwechsel #hilfe #summer #help #teslalove #power #love #instagood #picoftheday #beautiful #followｍe #photooftheday #carporn,1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/226663637_503699487363914_8755831733089459829_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=102&_nc_ohc=JUo-RhsLVeUAX-wRItq&edm=AP_V10EBAAAA&ccb=7-4&oh=fc15506aa636b655d941ddda1dab04aa&oe=610AAA76&_nc_sid=4f375e,"July being over and the biggest week with some of the biggest names being over, how did you end this month?🧐Still have eye grabbing names next week but what would you be looking for as well?👀•••#stocks #stockmarket #market #stock #nourtrades #nourtradesignals #investor#trade #daytrade #swingtrade #finance #learn #wallstreet #training #trading #options #optionstrading #tips #forex #help #stocktips #invest",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226980251_361684838954630_2153138257221578308_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=102&_nc_ohc=01V0J0x-KwwAX9OaeOE&edm=AP_V10EBAAAA&ccb=7-4&oh=47d0aee57474c773261a7c3777ee3baa&oe=610B7ECD&_nc_sid=4f375e,"The video What if when you die, you get shown a video of the life you could have lead if you believed in yourself, if you tried harder for what was important to you and if you prioritised your happiness. Would you be sad and jealous at what you missed out on or would you be content with all you achieved? Although this is a macabre thought, it is an excellent way to refocus and realise that the time to change is now. Are you living the life you have the potential to live? Is this your best life? And if not, are you actively striving towards that? Remember, as long as you are alive you are a decision away from positive change. What would you like to see on that video where you are the protagonist and the director? I wont say “live every day like it’s your last” because that is disgustingly cliché. We all have to deal with jobs, financial constraints, errands and difficulties. But I will say that we should aim for there to be moments of joy on most days, have a low tolerance for bs,  go after what we want, face our demons and get rid of what suppresses our soul. ❤️ & ✨#astrangeronatrain  #advice #love #relationships #psychology #risks #truth #selflove #mentalsupport #support #breakup  #mentalhealth #problemsolving #help #romance #friends #friendship #copingmechanisms #selfawareness #selfimprovement #improvement #opinion #strength #philosophy #quotes #noregrets",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/226207441_970225630440122_7349778045124050667_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=102&_nc_ohc=qMel_5Mr1O8AX_F0xw6&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=a12f10178852f68d3273c8da5596f5db&oe=610B9AFA&_nc_sid=4f375e,"⛔URGENT RESCUE OR FOSTER NEEDED⛔This sweet boys owner passed away 6-7 months ago and his dog has been outside hooked up to a chain in Fresno. 😔💔🤬 This boy only gets to go for short walks here and there and the rest of his life he's chained up outside while the other dogs in the home are very well taken care of. He is roughly 3 years old, sweet, friendly, clearly knows some commands like sit and deserves a loving life off that horrible chain. #rescuedog #rescuedogs #help #doglife #doglover #dogrescuer #dogs #Rescue #adoptdontshop #rescuedogsofinstagram #rescuedismyfavoritebreed #foster #fosteringsaveslives",1
https://instagram.fntr6-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/226836873_250306766686288_2057553183548821002_n.jpg?_nc_ht=instagram.fntr6-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=XLMuC5v4HX8AX_vWt1f&tn=IBp0j3VadV4qZwD_&edm=AP_V10EBAAAA&ccb=7-4&oh=3c6221f10e068cd1b98f0d91a69ef082&oe=610B79F1&_nc_sid=4f375e,Your presence is POWERFUL! Make today the day you become a Crisis Care Coach and help us fight for the ONE. #needhelponline #txthelp #crisisline #help #community #prayer #mentalhealthcare #mentalhealth #2021,1
